record_id,language,chapter_id,chapter_title,dialogue,length_chars,length_words,dialogue_id,character,speaker,speaker_confidence,attribution_method,emotion,emotion_score,polarity,subjectivity,affect_method
fr_ch15_dlg0038,fr,15,CHAPITRE XV,"Que les volcans soient éteints ou soient éveillés, ça revient au même pour nous autres, dit le géographe. Ce qui compte pour nous, c'est la montagne. Elle ne change pas.",169,30,D001200,geographer,geographer,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch15_dlg0039,fr,15,CHAPITRE XV,"Mais qu'est-ce que signifie "" éphémère "" ? répéta le petit prince qui, de sa vie, n'avait renoncé à une question, une fois qu'il l'avait posée.",143,26,D001201,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0040,fr,15,CHAPITRE XV,"Ça signifie "" qui est menacé de disparition prochaine "".",56,10,D001202,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch15_dlg0041,fr,15,CHAPITRE XV,Ma fleur est menacée de disparition prochaine ?,47,8,D001203,rose,rose,0.65,keyword_rules,curiosity,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch15_dlg0043,fr,15,CHAPITRE XV,Que me conseillez-vous d'aller visiter ? demanda-t-il.,54,7,D001204,rose,rose,0.55,previous_speaker_window,curiosity,0.5,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0044,fr,15,CHAPITRE XV,"La planète Terre, lui répondit le géographe. Elle a une bonne réputation...",75,12,D001205,geographer,geographer,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch17_dlg0000,fr,17,CHAPITRE XVII,"Bonne nuit, fit le petit prince à tout hasard.",46,9,D001206,little_prince,little_prince,0.65,keyword_rules,sadness,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch17_dlg0001,fr,17,CHAPITRE XVII,"Bonne nuit, fit le serpent.",27,5,D001207,snake,snake,0.65,keyword_rules,fear,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch17_dlg0002,fr,17,CHAPITRE XVII,Sur quelle planète suis-je tombé ? demanda le petit prince.,59,10,D001208,little_prince,little_prince,0.65,keyword_rules,curiosity,0.6667,0.0,0.6167,multilingual_lexicon_character_context_v2
fr_ch17_dlg0003,fr,17,CHAPITRE XVII,"Sur la Terre, en Afrique, répondit le serpent.",46,8,D001209,snake,snake,0.65,keyword_rules,fear,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch17_dlg0004,fr,17,CHAPITRE XVII,Ah !... Il n'y a donc personne sur la Terre ?,45,11,D001210,snake,snake,0.7,sandwich_propagation,fear,0.4286,0.0,0.4214,multilingual_lexicon_character_context_v2
fr_ch17_dlg0005,fr,17,CHAPITRE XVII,"Ici c'est le désert. Il n'y a personne dans les déserts. La Terre est grande, dit le serpent.",93,18,D001211,snake,snake,0.65,keyword_rules,fear,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch17_dlg0006,fr,17,CHAPITRE XVII,"Je me demande, dit-il, si les étoiles sont éclairées afin que chacun puisse un jour retrouver la sienne. Regarde ma planète. Elle est juste au-dessus de nous... Mais comme elle est loin !",187,33,D001212,businessman,businessman,0.65,keyword_rules,sadness,0.5,0.0,0.75,multilingual_lexicon_character_context_v2
fr_ch17_dlg0007,fr,17,CHAPITRE XVII,"Elle est belle, dit le serpent. Que viens-tu faire ici ?",56,11,D001213,snake,snake,0.65,keyword_rules,fear,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch17_dlg0008,fr,17,CHAPITRE XVII,"J'ai des difficultés avec une fleur, dit le petit prince.",57,10,D001214,little_prince,little_prince,0.65,keyword_rules,sadness,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch17_dlg0009,fr,17,CHAPITRE XVII,Ah ! fit le serpent.,20,5,D001215,snake,snake,0.65,keyword_rules,fear,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch17_dlg0010,fr,17,CHAPITRE XVII,Où sont les hommes ? reprit enfin le petit prince. On est un peu seul dans le désert...,87,18,D001216,little_prince,little_prince,0.65,keyword_rules,curiosity,0.6667,-1.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch17_dlg0011,fr,17,CHAPITRE XVII,"On est seul aussi chez les hommes, dit le serpent.",50,10,D001217,snake,snake,0.65,keyword_rules,fear,0.5714,-1.0,0.4786,multilingual_lexicon_character_context_v2
fr_ch17_dlg0012,fr,17,CHAPITRE XVII,"Tu es une drôle de bête, lui dit-il enfin, mince comme un doigt...",66,13,D001218,snake,snake,0.55,previous_speaker_window,fear,0.6,0.0,0.49,multilingual_lexicon_character_context_v2
fr_ch17_dlg0013,fr,17,CHAPITRE XVII,"Mais je suis plus puissant que le doigt d'un roi, dit le serpent.",65,13,D001219,king,king,0.65,keyword_rules,fear,0.6667,0.0,0.6167,multilingual_lexicon_character_context_v2
fr_ch17_dlg0014,fr,17,CHAPITRE XVII,Tu n'es pas bien puissant... tu n'as même pas de pattes...,58,11,D001220,king,king,0.55,previous_speaker_window,sadness,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch17_dlg0015,fr,17,CHAPITRE XVII,"Je puis t'emporter plus loin qu'un navire, dit le serpent.",58,10,D001221,snake,snake,0.65,keyword_rules,fear,0.6667,0.0,0.6167,multilingual_lexicon_character_context_v2
fr_ch17_dlg0016,fr,17,CHAPITRE XVII,"Celui que je touche, je le rends à la terre dont il est sorti, dit-il encore. Mais tu es pur et tu viens d'une étoile...",120,25,D001222,snake,snake,0.55,previous_speaker_window,fear,0.6,0.0,0.59,multilingual_lexicon_character_context_v2
fr_ch17_dlg0017,fr,17,CHAPITRE XVII,"Tu me fais pitié, toi si faible, sur cette Terre de granit. Je puis t'aider un jour si tu regrettes trop ta planète. Je puis...",127,25,D001223,snake,snake,0.55,previous_speaker_window,fear,0.6,0.0,0.79,multilingual_lexicon_character_context_v2
fr_ch17_dlg0018,fr,17,CHAPITRE XVII,"Oh ! J'ai très bien compris, fit le petit prince, mais pourquoi parles-tu toujours par énigmes ?",96,17,D001224,little_prince,little_prince,0.65,keyword_rules,curiosity,0.7778,0.0,0.5611,multilingual_lexicon_character_context_v2
fr_ch17_dlg0019,fr,17,CHAPITRE XVII,"Je les résous toutes, dit le serpent.",37,7,D001225,snake,snake,0.65,keyword_rules,fear,0.6667,0.0,0.6167,multilingual_lexicon_character_context_v2
fr_ch18_dlg0000,fr,18,CHAPITRE XVIII,"Bonjour, dit le petit prince.",29,5,D001226,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch18_dlg0001,fr,18,CHAPITRE XVIII,"Bonjour, dit la fleur.",22,4,D001227,rose,rose,0.65,keyword_rules,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch18_dlg0002,fr,18,CHAPITRE XVIII,Où sont les hommes ? demanda poliment le petit prince.,54,10,D001228,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch18_dlg0003,fr,18,CHAPITRE XVIII,"Les hommes ? Il en existe, je crois, six ou sept. Je les ai aperçus il y a des années. Mais on ne sait jamais où les trouver.",125,28,D001229,little_prince,little_prince,0.7,sandwich_propagation,curiosity,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
fr_ch18_dlg0004,fr,18,CHAPITRE XVIII,"Adieu, fit le petit prince.",27,5,D001230,little_prince,little_prince,0.65,keyword_rules,sadness,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch18_dlg0005,fr,18,CHAPITRE XVIII,"Adieu, dit la fleur.",20,4,D001231,rose,rose,0.65,keyword_rules,sadness,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch19_dlg0000,fr,19,CHAPITRE XIX,"D'une montagne haute comme celle-ci, se dit-il donc, j'apercevrai d'un coup toute la planète et tous les hommes...",114,18,D001232,little_prince,little_prince,0.6,chapter_dominance,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch19_dlg0001,fr,19,CHAPITRE XIX,"Quelle drôle de planète ! pensa-t-il alors. Elle est toute sèche, et toute pointue et toute salée. Et les hommes manquent d'imagination. Ils répètent ce qu'on leur dit... Chez moi j'avais une fleur : elle parlait toujours la première...",236,39,D001233,rose,rose,0.65,keyword_rules,love,0.5,0.0,0.55,multilingual_lexicon_character_context_v2
fr_ch19_dlg0002,fr,19,CHAPITRE XIX,"Bonjour, dit-il à tout hasard.",30,5,D001234,rose,rose,0.55,previous_speaker_window,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch19_dlg0003,fr,19,CHAPITRE XIX,Bonjour... Bonjour... Bonjour... répondit l'écho.,49,5,D001235,rose,rose,0.55,previous_speaker_window,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch19_dlg0004,fr,19,CHAPITRE XIX,Qui êtes-vous ? dit le petit prince.,36,7,D001236,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch19_dlg0005,fr,19,CHAPITRE XIX,Qui êtes-vous... qui êtes-vous... qui êtes-vous... répondit l'écho.,67,8,D001237,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch19_dlg0006,fr,19,CHAPITRE XIX,"Soyez mes amis, je suis seul, dit-il.",37,7,D001238,little_prince,little_prince,0.55,previous_speaker_window,love,0.5,-1.0,0.55,multilingual_lexicon_character_context_v2
fr_ch19_dlg0007,fr,19,CHAPITRE XIX,Je suis seul... je suis seul... je suis seul... répondit l'écho.,64,11,D001239,little_prince,little_prince,0.55,previous_speaker_window,sadness,1.0,-1.0,0.75,multilingual_lexicon_character_context_v2
fr_ch20_dlg0000,fr,20,CHAPITRE XX,"Elle serait bien vexée, se dit-il, si elle voyait ça... elle tousserait énormément et ferait semblant de mourir pour échapper au ridicule. Et je serais bien obligé de faire semblant de la soigner, car, sinon, pour m'humilier moi aussi, elle se laisserait vraiment mourir...",273,44,D001240,rose,rose,0.6,chapter_dominance,sadness,0.5,-1.0,0.65,multilingual_lexicon_character_context_v2
fr_ch20_dlg0001,fr,20,CHAPITRE XX,"Je me croyais riche d'une fleur unique, et je ne possède qu'une rose ordinaire. Ça et mes trois volcans qui m'arrivent au genou, et dont l'un, peut-être, est éteint pour toujours, ça ne fait pas de moi un bien grand prince...",225,41,D001241,rose,rose,0.75,keyword_rules,love,0.75,1.0,0.9,multilingual_lexicon_character_context_v2
fr_ch20_dlg0003,fr,20,CHAPITRE XX,"Bonjour, dirent les roses.",26,4,D001242,rose,rose,0.55,previous_speaker_window,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch20_dlg0004,fr,20,CHAPITRE XX,"Qui êtes-vous ? leur demanda-t-il, stupéfait.",45,6,D001243,rose,rose,0.55,previous_speaker_window,curiosity,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch20_dlg0005,fr,20,CHAPITRE XX,"Nous sommes des roses, dirent les roses.",40,7,D001244,rose,rose,0.55,previous_speaker_window,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch20_dlg0006,fr,20,CHAPITRE XX,Ah ! fit le petit prince...,27,6,D001245,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch21_dlg0003,fr,21,CHAPITRE XXI,créer des liens...,18,3,D001246,unknown,unknown,0.0,no_match,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch21_dlg0004,fr,21,CHAPITRE XXI,"Bonjour, dit le renard.",23,4,D001247,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
fr_ch21_dlg0005,fr,21,CHAPITRE XXI,"Bonjour, répondit poliment le petit prince, qui se retourna mais ne vit rien.",77,13,D001248,little_prince,little_prince,0.65,keyword_rules,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch21_dlg0006,fr,21,CHAPITRE XXI,"Je suis là, dit la voix, sous le pommier.",41,9,D001249,little_prince,little_prince,0.7,sandwich_propagation,love,0.6667,0.0,0.6167,multilingual_lexicon_character_context_v2
fr_ch21_dlg0007,fr,21,CHAPITRE XXI,Qui es-tu ? dit le petit prince. Tu es bien joli...,51,11,D001250,little_prince,little_prince,0.65,keyword_rules,curiosity,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
fr_ch21_dlg0008,fr,21,CHAPITRE XXI,"Je suis un renard, dit le renard.",33,7,D001251,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.67,multilingual_lexicon_character_context_v2
fr_ch21_dlg0009,fr,21,CHAPITRE XXI,"Viens jouer avec moi, lui proposa le petit prince. Je suis tellement triste...",78,13,D001252,little_prince,little_prince,0.65,keyword_rules,sadness,0.5,-1.0,0.65,multilingual_lexicon_character_context_v2
fr_ch21_dlg0010,fr,21,CHAPITRE XXI,"Je ne puis pas jouer avec toi, dit le renard. Je ne suis pas apprivoisé.",72,15,D001253,fox,fox,0.65,keyword_rules,love,0.7143,0.0,0.6357,multilingual_lexicon_character_context_v2
fr_ch21_dlg0011,fr,21,CHAPITRE XXI,"Ah ! pardon, fit le petit prince.",33,7,D001254,little_prince,little_prince,0.65,keyword_rules,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch21_dlg0012,fr,21,CHAPITRE XXI,"Qu'est-ce que signifie "" apprivoiser "" ?",40,7,D001255,fox,fox,0.65,keyword_rules,love,0.7,0.0,0.53,multilingual_lexicon_character_context_v2
fr_ch21_dlg0013,fr,21,CHAPITRE XXI,"Tu n'es pas d'ici, dit le renard, que cherches-tu ?",51,10,D001256,fox,fox,0.65,keyword_rules,love,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
fr_ch21_dlg0014,fr,21,CHAPITRE XXI,"Je cherche les hommes, dit le petit prince. Qu'est-ce que signifie "" apprivoiser "" ?",84,15,D001257,little_prince,little_prince,0.65,keyword_rules,curiosity,0.5,0.0,0.55,multilingual_lexicon_character_context_v2
fr_ch21_dlg0015,fr,21,CHAPITRE XXI,"Les hommes, dit le renard, ils ont des fusils et ils chassent. C'est bien gênant ! Ils élèvent aussi des poules. C'est leur seul intérêt. Tu cherches des poules ?",162,30,D001258,fox,fox,0.65,keyword_rules,love,0.5,-1.0,0.45,multilingual_lexicon_character_context_v2
fr_ch21_dlg0016,fr,21,CHAPITRE XXI,"Non, dit le petit prince. Je cherche des amis. Qu'est-ce que signifie "" apprivoiser "" ?",87,16,D001259,little_prince,little_prince,0.65,keyword_rules,love,0.4444,0.0,0.5278,multilingual_lexicon_character_context_v2
fr_ch21_dlg0017,fr,21,CHAPITRE XXI,"C'est une chose trop oubliée, dit le renard. Ça signifie "" créer des liens... """,79,15,D001260,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
fr_ch21_dlg0018,fr,21,CHAPITRE XXI,Créer des liens ?,17,4,D001261,fox,fox,0.7,sandwich_propagation,love,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
fr_ch21_dlg0019,fr,21,CHAPITRE XXI,"Bien sûr, dit le renard. Tu n'es encore pour moi qu'un petit garçon tout semblable à cent mille petits garçons. Et je n'ai pas besoin de toi. Et tu n'as pas besoin de moi non plus. Je ne suis pour toi qu'un renard semblable à cent mille renards. Mais, si tu m'apprivoises, nous aurons besoin l'un de l'autre. Tu seras pour moi unique au monde. Je serai pour toi unique au monde...",380,72,D001262,fox,fox,0.65,keyword_rules,love,0.8571,1.0,0.8928,multilingual_lexicon_character_context_v2
fr_ch21_dlg0020,fr,21,CHAPITRE XXI,"Je commence à comprendre, dit le petit prince. Il y a une fleur... je crois qu'elle m'a apprivoisé...",101,18,D001263,little_prince,little_prince,0.65,keyword_rules,love,0.6,0.0,0.59,multilingual_lexicon_character_context_v2
fr_ch21_dlg0021,fr,21,CHAPITRE XXI,"C'est possible, dit le renard. On voit sur la Terre toutes sortes de choses...",78,14,D001264,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
fr_ch21_dlg0022,fr,21,CHAPITRE XXI,"Oh ! ce n'est pas sur la Terre, dit le petit prince.",52,12,D001265,little_prince,little_prince,0.65,keyword_rules,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch21_dlg0023,fr,21,CHAPITRE XXI,Sur une autre planète ?,23,5,D001266,little_prince,little_prince,0.55,previous_speaker_window,curiosity,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
fr_ch21_dlg0025,fr,21,CHAPITRE XXI,"Il y a des chasseurs, sur cette planète-là ?",44,9,D001267,little_prince,little_prince,0.55,previous_speaker_window,curiosity,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
fr_ch21_dlg0027,fr,21,CHAPITRE XXI,"Ça, c'est intéressant ! Et des poules ?",39,8,D001268,little_prince,little_prince,0.55,previous_speaker_window,curiosity,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
fr_ch21_dlg0029,fr,21,CHAPITRE XXI,"Rien n'est parfait, soupira le renard.",38,6,D001269,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
fr_ch21_dlg0030,fr,21,CHAPITRE XXI,"Ma vie est monotone. Je chasse les poules, les hommes me chassent. Toutes les poules se ressemblent, et tous les hommes se ressemblent. Je m'ennuie donc un peu. Mais, si tu m'apprivoises, ma vie sera comme ensoleillée. Je connaîtrai un bruit de pas qui sera différent de tous les autres. Les autres pas me font rentrer sous terre. Le tien m'appellera hors du terrier, comme une musique. Et puis regarde ! Tu vois, là-bas, les champs de blé ? Je ne mange pas de pain. Le blé pour moi est inutile. Les champs de blé ne me rappellent rien. Et ça, c'est triste ! Mais tu as des cheveux couleur d'or. Alors ce sera merveilleux quand tu m'auras apprivoisé ! Le blé, qui est doré, me fera souvenir de toi. Et j'aimerai le bruit du vent dans le blé...",743,139,D001270,fox,fox,0.55,previous_speaker_window,love,0.3846,-1.0,0.7538,multilingual_lexicon_character_context_v2
fr_ch21_dlg0031,fr,21,CHAPITRE XXI,S'il te plaît... apprivoise-moi ! dit-il.,41,6,D001271,fox,fox,0.55,previous_speaker_window,love,0.8,0.0,0.67,multilingual_lexicon_character_context_v2
fr_ch21_dlg0032,fr,21,CHAPITRE XXI,"Je veux bien, répondit le petit prince, mais je n'ai pas beaucoup de temps. J'ai des amis à découvrir et beaucoup de choses à connaître.",136,25,D001272,little_prince,little_prince,0.65,keyword_rules,love,0.75,0.0,0.75,multilingual_lexicon_character_context_v2
fr_ch21_dlg0033,fr,21,CHAPITRE XXI,"On ne connaît que les choses que l'on apprivoise, dit le renard. Les hommes n'ont plus le temps de rien connaître. Ils achètent des choses toutes faites chez les marchands. Mais comme il n'existe point de marchands d'amis, les hommes n'ont plus d'amis. Si tu veux un ami, apprivoise-moi !",288,50,D001273,fox,fox,0.75,keyword_rules,love,0.8889,1.0,0.8056,multilingual_lexicon_character_context_v2
fr_ch21_dlg0034,fr,21,CHAPITRE XXI,Que faut-il faire ? dit le petit prince.,40,8,D001274,little_prince,little_prince,0.65,keyword_rules,curiosity,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
fr_ch21_dlg0035,fr,21,CHAPITRE XXI,"Il faut être très patient, répondit le renard. Tu t'assoiras d'abord un peu loin de moi, comme ça, dans l'herbe. Je te regarderai du coin de l'œil et tu ne diras rien. Le langage est source de malentendus. Mais, chaque jour, tu pourras t'asseoir un peu plus près...",265,48,D001275,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.77,multilingual_lexicon_character_context_v2
fr_ch21_dlg0036,fr,21,CHAPITRE XXI,"Il eût mieux valu revenir à la même heure, dit le renard.",57,12,D001276,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
